,상품군별(1),운영형태별(1),날짜,거래액
3203,자동차 및 자동차용품,온·오프라인 병행몰,2022.1,130637
3204,가구,온라인 전용몰,2022.1,374492
3205,가구,온·오프라인 병행몰,2022.1,56465
3206,애완용품,온라인 전용몰,2022.1,187617
3207,애완용품,온·오프라인 병행몰,2022.1,8476
3208,여행 및 교통서비스,온라인 전용몰,2022.1,730726
3209,여행 및 교통서비스,온·오프라인 병행몰,2022.1,902332
3210,문화 및 레저서비스,온라인 전용몰,2022.1,143224
3211,문화 및 레저서비스,온·오프라인 병행몰,2022.1,81968
3212,이쿠폰서비스,온라인 전용몰,2022.1,598452
3213,이쿠폰서비스,온·오프라인 병행몰,2022.1,1386
3214,음식서비스,온라인 전용몰,2022.1,2080823
3215,음식서비스,온·오프라인 병행몰,2022.1,58738
3216,기타서비스,온라인 전용몰,2022.1,142821
3217,기타서비스,온·오프라인 병행몰,2022.1,36620
3218,기타,온라인 전용몰,2022.1,273595
3219,기타,온·오프라인 병행몰,2022.1,28037
3220,컴퓨터 및 주변기기,온라인 전용몰,2022.11,635832
3221,컴퓨터 및 주변기기,온·오프라인 병행몰,2022.11,163202
3222,가전·전자·통신기기,온라인 전용몰,2022.11,1593016
3223,가전·전자·통신기기,온·오프라인 병행몰,2022.11,256667
3224,서적,온라인 전용몰,2022.11,81114
3225,서적,온·오프라인 병행몰,2022.11,119348
3226,사무·문구,온라인 전용몰,2022.11,150142
3227,사무·문구,온·오프라인 병행몰,2022.11,26840
3228,의복,온라인 전용몰,2022.11,1161063
3229,의복,온·오프라인 병행몰,2022.11,833449
3230,신발,온라인 전용몰,2022.11,202084
3231,신발,온·오프라인 병행몰,2022.11,174206
3232,가방,온라인 전용몰,2022.11,152039
3233,가방,온·오프라인 병행몰,2022.11,82200
3234,패션용품 및 액세서리,온라인 전용몰,2022.11,219827
3235,패션용품 및 액세서리,온·오프라인 병행몰,2022.11,100199
3236,스포츠·레저용품,온라인 전용몰,2022.11,454403
3237,스포츠·레저용품,온·오프라인 병행몰,2022.11,100126
3238,화장품,온라인 전용몰,2022.11,627685
3239,화장품,온·오프라인 병행몰,2022.11,289777
3240,아동·유아용품,온라인 전용몰,2022.11,413012
3241,아동·유아용품,온·오프라인 병행몰,2022.11,36743
3242,음·식료품,온라인 전용몰,2022.11,1884156
3243,음·식료품,온·오프라인 병행몰,2022.11,389818
3244,농축수산물,온라인 전용몰,2022.11,651218
3245,농축수산물,온·오프라인 병행몰,2022.11,103604
3246,생활용품,온라인 전용몰,2022.11,1273142
3247,생활용품,온·오프라인 병행몰,2022.11,140402
3248,자동차 및 자동차용품,온라인 전용몰,2022.11,144551
3249,자동차 및 자동차용품,온·오프라인 병행몰,2022.11,231946
3250,가구,온라인 전용몰,2022.11,386847
3251,가구,온·오프라인 병행몰,2022.11,47733
3252,애완용품,온라인 전용몰,2022.11,192007
3253,애완용품,온·오프라인 병행몰,2022.11,8343
3254,여행 및 교통서비스,온라인 전용몰,2022.11,650324
3255,여행 및 교통서비스,온·오프라인 병행몰,2022.11,910060
3256,문화 및 레저서비스,온라인 전용몰,2022.11,135585
3257,문화 및 레저서비스,온·오프라인 병행몰,2022.11,65405
3258,이쿠폰서비스,온라인 전용몰,2022.11,729553
3259,이쿠폰서비스,온·오프라인 병행몰,2022.11,1361
3260,음식서비스,온라인 전용몰,2022.11,2017327
3261,음식서비스,온·오프라인 병행몰,2022.11,56900
3262,기타서비스,온라인 전용몰,2022.11,178433
3263,기타서비스,온·오프라인 병행몰,2022.11,33591
3264,기타,온라인 전용몰,2022.11,307790
3265,기타,온·오프라인 병행몰,2022.11,25780
3266,컴퓨터 및 주변기기,온라인 전용몰,2022.12,567317
3267,컴퓨터 및 주변기기,온·오프라인 병행몰,2022.12,193223
3268,가전·전자·통신기기,온라인 전용몰,2022.12,1461364
3269,가전·전자·통신기기,온·오프라인 병행몰,2022.12,246138
3270,서적,온라인 전용몰,2022.12,85834
3271,서적,온·오프라인 병행몰,2022.12,134638
3272,사무·문구,온라인 전용몰,2022.12,183220
3273,사무·문구,온·오프라인 병행몰,2022.12,29173
3274,의복,온라인 전용몰,2022.12,1149179
3275,의복,온·오프라인 병행몰,2022.12,790049
3276,신발,온라인 전용몰,2022.12,215740
3277,신발,온·오프라인 병행몰,2022.12,156237
3278,가방,온라인 전용몰,2022.12,132917
3279,가방,온·오프라인 병행몰,2022.12,83718
3280,패션용품 및 액세서리,온라인 전용몰,2022.12,286107
3281,패션용품 및 액세서리,온·오프라인 병행몰,2022.12,116596
3282,스포츠·레저용품,온라인 전용몰,2022.12,407879
3283,스포츠·레저용품,온·오프라인 병행몰,2022.12,98457
3284,화장품,온라인 전용몰,2022.12,631049
3285,화장품,온·오프라인 병행몰,2022.12,297512
3286,아동·유아용품,온라인 전용몰,2022.12,503448
3287,아동·유아용품,온·오프라인 병행몰,2022.12,39845
3288,음·식료품,온라인 전용몰,2022.12,1884833
3289,음·식료품,온·오프라인 병행몰,2022.12,417057
3290,농축수산물,온라인 전용몰,2022.12,707440
3291,농축수산물,온·오프라인 병행몰,2022.12,116955
3292,생활용품,온라인 전용몰,2022.12,1286439
3293,생활용품,온·오프라인 병행몰,2022.12,153325
3294,자동차 및 자동차용품,온라인 전용몰,2022.12,130979
3295,자동차 및 자동차용품,온·오프라인 병행몰,2022.12,172080
3296,가구,온라인 전용몰,2022.12,374572
3297,가구,온·오프라인 병행몰,2022.12,49546
3298,애완용품,온라인 전용몰,2022.12,197958
3299,애완용품,온·오프라인 병행몰,2022.12,8867
3300,여행 및 교통서비스,온라인 전용몰,2022.12,727148
3301,여행 및 교통서비스,온·오프라인 병행몰,2022.12,1027410
3302,문화 및 레저서비스,온라인 전용몰,2022.12,113884
3303,문화 및 레저서비스,온·오프라인 병행몰,2022.12,117310
3304,이쿠폰서비스,온라인 전용몰,2022.12,768136
3305,이쿠폰서비스,온·오프라인 병행몰,2022.12,1715
3306,음식서비스,온라인 전용몰,2022.12,2234779
3307,음식서비스,온·오프라인 병행몰,2022.12,65453
3308,기타서비스,온라인 전용몰,2022.12,145484
3309,기타서비스,온·오프라인 병행몰,2022.12,28893
3310,기타,온라인 전용몰,2022.12,329549
3311,기타,온·오프라인 병행몰,2022.12,28114
3312,컴퓨터 및 주변기기,온라인 전용몰,2023.01,616344
3313,컴퓨터 및 주변기기,온·오프라인 병행몰,2023.01,169683
3314,가전·전자·통신기기,온라인 전용몰,2023.01,1410624
3315,가전·전자·통신기기,온·오프라인 병행몰,2023.01,247102
3316,서적,온라인 전용몰,2023.01,87046
3317,서적,온·오프라인 병행몰,2023.01,130215
3318,사무·문구,온라인 전용몰,2023.01,130898
3319,사무·문구,온·오프라인 병행몰,2023.01,21907
3320,의복,온라인 전용몰,2023.01,833290
3321,의복,온·오프라인 병행몰,2023.01,548944
3322,신발,온라인 전용몰,2023.01,144788
3323,신발,온·오프라인 병행몰,2023.01,132977
3324,가방,온라인 전용몰,2023.01,140720
3325,가방,온·오프라인 병행몰,2023.01,94459
3326,패션용품 및 액세서리,온라인 전용몰,2023.01,201418
3327,패션용품 및 액세서리,온·오프라인 병행몰,2023.01,101882
3328,스포츠·레저용품,온라인 전용몰,2023.01,314013
3329,스포츠·레저용품,온·오프라인 병행몰,2023.01,60723
3330,화장품,온라인 전용몰,2023.01,662360
3331,화장품,온·오프라인 병행몰,2023.01,265979
3332,아동·유아용품,온라인 전용몰,2023.01,374375
3333,아동·유아용품,온·오프라인 병행몰,2023.01,30509
3334,음·식료품,온라인 전용몰,2023.01,1995745
3335,음·식료품,온·오프라인 병행몰,2023.01,579821
3336,농축수산물,온라인 전용몰,2023.01,842675
3337,농축수산물,온·오프라인 병행몰,2023.01,224823
3338,생활용품,온라인 전용몰,2023.01,1182093
3339,생활용품,온·오프라인 병행몰,2023.01,150156
3340,자동차 및 자동차용품,온라인 전용몰,2023.01,110321
3341,자동차 및 자동차용품,온·오프라인 병행몰,2023.01,122546
3342,가구,온라인 전용몰,2023.01,365888
3343,가구,온·오프라인 병행몰,2023.01,48959
3344,애완용품,온라인 전용몰,2023.01,191540
3345,애완용품,온·오프라인 병행몰,2023.01,10316
3346,여행 및 교통서비스,온라인 전용몰,2023.01,779928
3347,여행 및 교통서비스,온·오프라인 병행몰,2023.01,1113276
3348,문화 및 레저서비스,온라인 전용몰,2023.01,91669
3349,문화 및 레저서비스,온·오프라인 병행몰,2023.01,85106
3350,이쿠폰서비스,온라인 전용몰,2023.01,738111
3351,이쿠폰서비스,온·오프라인 병행몰,2023.01,2717
3352,음식서비스,온라인 전용몰,2023.01,2161023
3353,음식서비스,온·오프라인 병행몰,2023.01,72236
3354,기타서비스,온라인 전용몰,2023.01,127904
3355,기타서비스,온·오프라인 병행몰,2023.01,32593
3356,기타,온라인 전용몰,2023.01,266954
3357,기타,온·오프라인 병행몰,2023.01,25428
3358,컴퓨터 및 주변기기,온라인 전용몰,2023.02,694608
3359,컴퓨터 및 주변기기,온·오프라인 병행몰,2023.02,193493
3360,가전·전자·통신기기,온라인 전용몰,2023.02,1521183
3361,가전·전자·통신기기,온·오프라인 병행몰,2023.02,221297
3362,서적,온라인 전용몰,2023.02,89789
3363,서적,온·오프라인 병행몰,2023.02,128897
3364,사무·문구,온라인 전용몰,2023.02,139558
3365,사무·문구,온·오프라인 병행몰,2023.02,23203
3366,의복,온라인 전용몰,2023.02,818220
3367,의복,온·오프라인 병행몰,2023.02,568676
3368,신발,온라인 전용몰,2023.02,147333
3369,신발,온·오프라인 병행몰,2023.02,156854
3370,가방,온라인 전용몰,2023.02,133778
3371,가방,온·오프라인 병행몰,2023.02,110967
3372,패션용품 및 액세서리,온라인 전용몰,2023.02,179670
3373,패션용품 및 액세서리,온·오프라인 병행몰,2023.02,101865
3374,스포츠·레저용품,온라인 전용몰,2023.02,318936
3375,스포츠·레저용품,온·오프라인 병행몰,2023.02,59971
3376,화장품,온라인 전용몰,2023.02,621454
3377,화장품,온·오프라인 병행몰,2023.02,268486
3378,아동·유아용품,온라인 전용몰,2023.02,368765
3379,아동·유아용품,온·오프라인 병행몰,2023.02,29079
3380,음·식료품,온라인 전용몰,2023.02,1683392
3381,음·식료품,온·오프라인 병행몰,2023.02,456963
3382,농축수산물,온라인 전용몰,2023.02,586065
3383,농축수산물,온·오프라인 병행몰,2023.02,143736
3384,생활용품,온라인 전용몰,2023.02,1139935
3385,생활용품,온·오프라인 병행몰,2023.02,138489
3386,자동차 및 자동차용품,온라인 전용몰,2023.02,161069
3387,자동차 및 자동차용품,온·오프라인 병행몰,2023.02,73838
3388,가구,온라인 전용몰,2023.02,398574
3389,가구,온·오프라인 병행몰,2023.02,48678
3390,애완용품,온라인 전용몰,2023.02,178478
3391,애완용품,온·오프라인 병행몰,2023.02,8299
3392,여행 및 교통서비스,온라인 전용몰,2023.02,741365
3393,여행 및 교통서비스,온·오프라인 병행몰,2023.02,1088601
3394,문화 및 레저서비스,온라인 전용몰,2023.02,104274
3395,문화 및 레저서비스,온·오프라인 병행몰,2023.02,65069
3396,이쿠폰서비스,온라인 전용몰,2023.02,702523
3397,이쿠폰서비스,온·오프라인 병행몰,2023.02,1436
3398,음식서비스,온라인 전용몰,2023.02,1965745
3399,음식서비스,온·오프라인 병행몰,2023.02,62303
3400,기타서비스,온라인 전용몰,2023.02,124523
3401,기타서비스,온·오프라인 병행몰,2023.02,29450
3402,기타,온라인 전용몰,2023.02,219862
3403,기타,온·오프라인 병행몰,2023.02,23244
3404,컴퓨터 및 주변기기,온라인 전용몰,2023.03,649837
3405,컴퓨터 및 주변기기,온·오프라인 병행몰,2023.03,214461
3406,가전·전자·통신기기,온라인 전용몰,2023.03,1363868
3407,가전·전자·통신기기,온·오프라인 병행몰,2023.03,205772
3408,서적,온라인 전용몰,2023.03,99523
3409,서적,온·오프라인 병행몰,2023.03,163364
3410,사무·문구,온라인 전용몰,2023.03,157257
3411,사무·문구,온·오프라인 병행몰,2023.03,22081
3412,의복,온라인 전용몰,2023.03,1101052
3413,의복,온·오프라인 병행몰,2023.03,719779
3414,신발,온라인 전용몰,2023.03,193908
3415,신발,온·오프라인 병행몰,2023.03,174944
3416,가방,온라인 전용몰,2023.03,146960
3417,가방,온·오프라인 병행몰,2023.03,125733
3418,패션용품 및 액세서리,온라인 전용몰,2023.03,207764
3419,패션용품 및 액세서리,온·오프라인 병행몰,2023.03,108118
3420,스포츠·레저용품,온라인 전용몰,2023.03,420094
3421,스포츠·레저용품,온·오프라인 병행몰,2023.03,84729
3422,화장품,온라인 전용몰,2023.03,667719
3423,화장품,온·오프라인 병행몰,2023.03,319314
3424,아동·유아용품,온라인 전용몰,2023.03,423514
3425,아동·유아용품,온·오프라인 병행몰,2023.03,36803
3426,음·식료품,온라인 전용몰,2023.03,1932456
3427,음·식료품,온·오프라인 병행몰,2023.03,520754
3428,농축수산물,온라인 전용몰,2023.03,647323
3429,농축수산물,온·오프라인 병행몰,2023.03,168277
3430,생활용품,온라인 전용몰,2023.03,1298853
3431,생활용품,온·오프라인 병행몰,2023.03,155098
3432,자동차 및 자동차용품,온라인 전용몰,2023.03,128821
3433,자동차 및 자동차용품,온·오프라인 병행몰,2023.03,229899
3434,가구,온라인 전용몰,2023.03,415882
3435,가구,온·오프라인 병행몰,2023.03,60249
3436,애완용품,온라인 전용몰,2023.03,199468
3437,애완용품,온·오프라인 병행몰,2023.03,10464
3438,여행 및 교통서비스,온라인 전용몰,2023.03,674722
3439,여행 및 교통서비스,온·오프라인 병행몰,2023.03,1101434
3440,문화 및 레저서비스,온라인 전용몰,2023.03,118855
3441,문화 및 레저서비스,온·오프라인 병행몰,2023.03,72591
3442,이쿠폰서비스,온라인 전용몰,2023.03,746355
3443,이쿠폰서비스,온·오프라인 병행몰,2023.03,1200
3444,음식서비스,온라인 전용몰,2023.03,2050301
3445,음식서비스,온·오프라인 병행몰,2023.03,58627
3446,기타서비스,온라인 전용몰,2023.03,127982
3447,기타서비스,온·오프라인 병행몰,2023.03,30709
3448,기타,온라인 전용몰,2023.03,243759
3449,기타,온·오프라인 병행몰,2023.03,29438
3450,컴퓨터 및 주변기기,온라인 전용몰,2023.04,520715
3451,컴퓨터 및 주변기기,온·오프라인 병행몰,2023.04,149253
3452,가전·전자·통신기기,온라인 전용몰,2023.04,1294913
3453,가전·전자·통신기기,온·오프라인 병행몰,2023.04,195150
3454,서적,온라인 전용몰,2023.04,72179
3455,서적,온·오프라인 병행몰,2023.04,113041
3456,사무·문구,온라인 전용몰,2023.04,140719
